O=C([O-])CC[C@@H](C(=O)[O-])N1C(=O)/C(=C/c2cccc(Cl)c2Cl)SC1=S
O=C([O-])c1cc(NS(=O)(=O)c2ccc(Br)cc2)cc(C(=O)[O-])c1
O=C([O-])c1cccc(S(=O)(=O)N[C@H](Cc2ccccc2)C(=O)[O-])c1
CN(c1ccccc1C(=O)[O-])S(=O)(=O)c1ccc(C(=O)[O-])cc1
O=C([O-])c1cc(S(=O)(=O)[N-]c2ccc(F)cc2C(=O)[O-])c[nH]1
O=C([O-])c1cccc(N2C(=O)c3ccc(C(=O)[O-])cc3C2=O)c1
Cc1ccc(S(=O)(=O)N(CCC(=O)[O-])c2ccccc2C(=O)[O-])cc1
O=C([O-])C[C@H](C(=O)[O-])N1C(=O)/C(=C/c2nc3ccccc3[nH]2)SC1=S
O=C([O-])c1ccc(CN2C(=O)S[C@@H](Nc3ccc(C(=O)[O-])cc3)C2=O)cc1
Cc1ccc(C(=O)[O-])cc1-n1c(C)cc(C[NH+]2CC[C@@]([NH3+])(C(=O)[O-])C2)c1C
COc1ccc2c(c1)c([C@@H](C(=O)[O-])N1CCN(C(C)=O)CC1)cn2CCC(=O)[O-]
O=C([O-])c1ccc(NCc2ccccc2)c(NC(=O)[C@@H]2CC=CC[C@@H]2C(=O)[O-])c1
Cc1cc(Nc2ccccc2C(=O)[O-])nc(Nc2ccccc2C(=O)[O-])n1
O=C([O-])CS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)CC(=O)[O-])cc2)cc1
O=C([O-])c1ccc(/N=C/c2ccc(/C=N/c3ccc(C(=O)[O-])cc3)cc2)cc1
O=C([O-])/C=C\c1cccc(NS(=O)(=O)c2cc(C(=O)[O-])ccc2O)c1
O=C(Cn1c(C(=O)[O-])cc2ccccc21)Nc1ccc(C(=O)[O-])cc1
O=C([O-])c1cc(-c2ccccc2C(=O)[O-])cc(S(=O)(=O)N2CCSCC2)c1
O=C([O-])c1cc(C(=O)[O-])cc(N2C(=O)/C(=C/c3ccccc3F)SC2=S)c1
CC1=NN(c2ccc(C(=O)[O-])cc2)C(=O)/C1=C\c1ccccc1OCC(=O)[O-]
COc1cc(C(=O)[O-])cc2c1OC1(C=C2)C=Cc2cc(C(=O)[O-])cc(OC)c2O1
O=C1N=C([N-]c2ccc(O)c(C(=O)[O-])c2)S/C1=C\c1ccc(C(=O)[O-])cc1
O=C([O-])COc1ccccc1/C=C1\SC([N-]c2ccccc2C(=O)[O-])=NC1=O
O=C([O-])CC[C@@H](C(=O)[O-])N1C(=O)/C(=C/c2ccc3cccc(Cl)c3n2)SC1=S
O=C([O-])CC[C@@H](C(=O)[O-])N1C(=O)/C(=C\c2ccc3cccc(Cl)c3n2)SC1=S
O=C(Nc1ccccc1C(=O)[O-])c1ccc(C(=O)Nc2ccccc2C(=O)[O-])cc1
CN(C)C(=O)N1C/C(=C/c2ccc(C(=O)[O-])cc2)C(=O)/C(=C/c2ccc(C(=O)[O-])cc2)C1
O=C([O-])Cn1cc([C@@H](C(=O)[O-])[NH+]2CCCN(c3ncccn3)CC2)c2ccccc21
Cn1cc([C@H](C(=O)[O-])[NH+]2CCN(c3ncccn3)CC2)c2ccc(C(=O)[O-])cc21
O=C([O-])Cn1cc([C@@H](C(=O)[O-])[NH+]2CCN(Cc3cccs3)CC2)c2ccc(F)cc21
C=CCOc1ccc(/C=C2\SC(=S)N(c3cc(C(=O)[O-])cc(C(=O)[O-])c3)C2=O)cc1
O=C(CN1C(=O)/C(=C/c2cccs2)SC1=S)Nc1cc(C(=O)[O-])ccc1C(=O)[O-]
O=C([O-])c1ccccc1C(=O)NCCC1=c2cc(Cl)ccc2=[NH+][C@H]1C(=O)[O-]
COc1cc(/C=C/c2cc(C(=O)[O-])c3ccccc3n2)ccc1OCC(=O)[O-]
COc1cccc(/C=C2/SC(=S)N(c3cc(C(=O)[O-])cc(C(=O)[O-])c3)C2=O)c1OC
C[C@H](Oc1ccc(/C=C2\SC(=S)N(c3ccc(O)c(C(=O)[O-])c3)C2=O)cc1)C(=O)[O-]
CC[C@H](Oc1cccc(/C=C2\SC(=S)N(c3cc(C(=O)[O-])ccc3C)C2=O)c1)C(=O)[O-]
COc1cc(/C=C2/C(=O)N(c3ccc(C(=O)[O-])cc3)N=C2C)cc(Br)c1OCC(=O)[O-]
O=C([O-])Cn1cc([C@H](C(=O)[O-])[NH+]2CCN(Cc3cccc(Cl)c3)CC2)c2ccc(F)cc21
O=C([O-])Cc1ccc(Nc2cnn(C34C[C@H]5C[C@H](CC(CC(=O)[O-])(C5)C3)C4)c(=O)c2Cl)cc1
CN1C(=O)/C(=C2/C(=O)N(CC(=O)[O-])c3ccccc32)S/C1=N\c1cccc(C(=O)[O-])c1
